dataset,ep_idx,label,note,updated_at,video
square_ph,91,full,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0091.mp4
square_ph,92,full,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0092.mp4
square_ph,93,full,,2026-05-11T23:41:10,/Users/jasonyan/Desktop/demonstration-information/observability_annotation_app/videos/square_ph/demo_0093.mp4
square_ph,94,full,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0094.mp4
square_ph,95,partial,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0095.mp4
square_ph,96,full,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0096.mp4
square_ph,97,full,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0097.mp4
square_ph,98,full,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0098.mp4
square_ph,99,full,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0099.mp4
square_ph,100,partial,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0100.mp4
square_ph,101,full,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0101.mp4
square_ph,102,partial,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0102.mp4
square_ph,103,partial,,2026-05-11T23:41:12,/Users/jasonyan/Desktop/demonstration-information/observability_annotation_app/videos/square_ph/demo_0103.mp4
square_ph,104,full,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0104.mp4
square_ph,105,full,,2026-05-11T23:41:13,/Users/jasonyan/Desktop/demonstration-information/observability_annotation_app/videos/square_ph/demo_0105.mp4
square_ph,106,full,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0106.mp4
square_ph,107,partial,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0107.mp4
square_ph,108,full,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0108.mp4
square_ph,109,partial,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0109.mp4
square_ph,110,partial,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0110.mp4
square_ph,111,full,,2026-05-11T23:41:17,/Users/jasonyan/Desktop/demonstration-information/observability_annotation_app/videos/square_ph/demo_0111.mp4
square_ph,112,full,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0112.mp4
square_ph,113,full,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0113.mp4
square_ph,114,full,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0114.mp4
square_ph,115,full,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0115.mp4
square_ph,116,partial,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0116.mp4
square_ph,117,full,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0117.mp4
square_ph,118,full,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0118.mp4
square_ph,119,full,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0119.mp4
square_ph,120,full,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0120.mp4
square_ph,121,full,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0121.mp4
square_ph,122,full,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0122.mp4
square_ph,123,partial,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0123.mp4
square_ph,124,full,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0124.mp4
square_ph,125,partial,,2026-05-11T23:41:19,/Users/jasonyan/Desktop/demonstration-information/observability_annotation_app/videos/square_ph/demo_0125.mp4
square_ph,126,partial,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0126.mp4
square_ph,127,partial,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0127.mp4
square_ph,128,partial,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0128.mp4
square_ph,129,partial,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0129.mp4
square_ph,130,full,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0130.mp4
square_ph,131,partial,,2026-05-11T23:41:22,/Users/jasonyan/Desktop/demonstration-information/observability_annotation_app/videos/square_ph/demo_0131.mp4
square_ph,132,partial,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0132.mp4
square_ph,133,partial,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0133.mp4
square_ph,134,full,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0134.mp4
square_ph,135,partial,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0135.mp4
square_ph,136,full,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0136.mp4
square_ph,137,full,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0137.mp4
square_ph,138,full,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0138.mp4
square_ph,139,full,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0139.mp4
square_ph,140,partial,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0140.mp4
square_ph,141,full,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0141.mp4
square_ph,142,partial,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0142.mp4
square_ph,143,full,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0143.mp4
square_ph,144,full,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0144.mp4
square_ph,145,partial,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0145.mp4
square_ph,146,full,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0146.mp4
square_ph,147,full,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0147.mp4
square_ph,148,partial,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0148.mp4
square_ph,149,partial,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0149.mp4
square_ph,150,partial,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0150.mp4
square_ph,151,full,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0151.mp4
square_ph,152,full,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0152.mp4
square_ph,153,partial,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0153.mp4
square_ph,154,full,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0154.mp4
square_ph,155,full,,2026-05-11T23:41:25,/Users/jasonyan/Desktop/demonstration-information/observability_annotation_app/videos/square_ph/demo_0155.mp4
square_ph,156,full,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0156.mp4
square_ph,157,full,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0157.mp4
square_ph,158,full,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0158.mp4
square_ph,159,partial,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0159.mp4
square_ph,160,full,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0160.mp4
square_ph,161,full,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0161.mp4
square_ph,162,full,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0162.mp4
square_ph,163,partial,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0163.mp4
square_ph,164,partial,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0164.mp4
square_ph,165,partial,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0165.mp4
square_ph,166,partial,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0166.mp4
square_ph,167,partial,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0167.mp4
square_ph,168,full,,2026-05-11T23:41:28,/Users/jasonyan/Desktop/demonstration-information/observability_annotation_app/videos/square_ph/demo_0168.mp4
square_ph,169,partial,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0169.mp4
square_ph,170,full,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0170.mp4
square_ph,171,partial,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0171.mp4
square_ph,172,partial,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0172.mp4
square_ph,173,full,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0173.mp4
square_ph,174,partial,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0174.mp4
square_ph,175,full,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0175.mp4
square_ph,176,full,,2026-05-11T23:41:30,/Users/jasonyan/Desktop/demonstration-information/observability_annotation_app/videos/square_ph/demo_0176.mp4
square_ph,177,partial,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0177.mp4
square_ph,178,partial,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0178.mp4
square_ph,179,full,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0179.mp4
square_ph,180,partial,,2026-05-11T23:41:31,/Users/jasonyan/Desktop/demonstration-information/observability_annotation_app/videos/square_ph/demo_0180.mp4
square_ph,181,partial,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0181.mp4
square_ph,182,partial,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0182.mp4
square_ph,183,partial,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0183.mp4
square_ph,184,partial,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0184.mp4
square_ph,185,full,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0185.mp4
square_ph,186,full,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0186.mp4
square_ph,187,partial,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0187.mp4
square_ph,188,partial,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0188.mp4
square_ph,189,partial,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0189.mp4
square_ph,190,full,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0190.mp4
square_ph,191,partial,,2026-05-11T23:41:33,/Users/jasonyan/Desktop/demonstration-information/observability_annotation_app/videos/square_ph/demo_0191.mp4
square_ph,192,partial,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0192.mp4
square_ph,193,partial,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0193.mp4
square_ph,194,partial,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0194.mp4
square_ph,195,full,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0195.mp4
square_ph,196,partial,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0196.mp4
square_ph,197,full,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0197.mp4
square_ph,198,full,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0198.mp4
square_ph,199,partial,,,/Users/jasonyan/Desktop/demonstration-information/square_ph_wrist_annotation_deploy/videos/demo_0199.mp4
